index,INVC_CONT
33250,4.381300338580727
33251,4.788499519123633
33252,4.925439680732469
33253,4.359886404352334
33254,4.686108943995065
33255,4.443007255939682
33256,4.4430072559771325
33257,4.538918623837524
33258,4.346537225584321
33259,4.38871482729145
33260,4.38874348524927
33261,4.307627553546822
33262,4.669633140303845
33263,4.6697078939129275
33264,4.806288971421635
33265,4.9255019794276995
33266,4.9863587982472835
33267,5.45586109334778
33268,4.806214217545847
33269,4.382010498196463
33270,4.443007256553453
33271,4.394847993912498
33272,4.7757681142545065
33273,4.454102248467962
33274,4.388717319819186
33275,4.388731024841035
33276,4.6047306237841115
33277,4.858698061693349
33278,4.381487222478221
33279,4.630695508089417
33280,7.283247969857733
33281,4.604730622696429
33282,4.714753626360562
33283,4.604693250443826
33284,4.346517292994333
33285,4.806264058550838
33286,4.327648352933416
33287,4.66430666443232
33288,4.392658440381031
33289,9.73366336238874
33290,5.791214296642373
33291,6.091436425572295
33292,5.639209547377767
33293,4.990987999920756
33294,4.961767325419083
33295,5.050186910092425
33296,5.244278599177929
33297,5.817446288210918
33298,5.71570704167992
33299,5.607583087429677
33300,4.422921328116631
33301,4.956893657577253
33302,5.266460006607356
33303,4.8964739794669665
33304,4.817478107375591
33305,4.903542189796023
33306,75.07018555262795
33307,5.885002617124678
33308,3.394907636771714
33309,5.540850872820985
33310,5.298442099435238
33311,3.7528640412979155
33312,5.974619084477189
33313,4.670346599675612
33314,5.098464334670307
33315,5.2906304062008145
33316,7.356199748193154
33317,7.356199748890444
33318,4.655789489796142
33319,4.751174630170166
33320,8.995503757140366
33321,5.302007613793384
33322,4.650902751532498
33323,8.067982667446039
33324,9.41391650114197
33325,6.306564871017808
33326,5.125832665438793
33327,5.125832666085762
33328,5.1258326666345
33329,5.1258326666593215
33330,4.8676282725962405
33331,4.867628272608628
33332,4.867628272683655
33333,4.692049861471531
33334,5.125832666086417
33335,5.1258326672458985
33336,5.125832665992521
33337,6.203437442028005
33338,6.2034374421269805
33339,6.4236715953409895
33340,5.049186164747763
33341,6.42367159677548
33342,5.723393409191083
33343,5.091030490708555
33344,5.100932759817683
33345,6.350464640259215
33346,4.992091349949955
33347,4.4482027941036
33348,5.563870427334339
33349,4.8684567707035775
33350,5.455834503153585
33351,5.465955751934908
33352,5.042026058594085
33353,5.775813177345025
33354,6.1610867703816625
33355,5.349772939774697
33356,6.106238033641136
33357,6.131754252701561
33358,8.910506563402933
33359,6.657181887070751
33360,6.475269782605203
33361,6.249811745059481
33362,4.935790101638633
33363,5.0238033073475306
33364,4.88399269158265
33365,3.752739887100084
33366,3.75279595220975
33367,3.7528893943684594
33368,3.7501949194564026
33369,3.973882214738796
33370,3.841209166824463
33371,3.8943054077254105
33372,3.894305407999669
33373,3.8880139359832495
33374,3.8842333273527543
33375,3.9248590248378465
33376,3.9307630636707063
33377,3.93080044207611
33378,3.965717525651056
33379,3.9292922975473887
33380,3.908231067788312
33381,3.9283313901706367
33382,3.9283575536603386
33383,3.928357553735624
33384,3.9472786712907157
33385,3.9183929339871946
33386,3.9184215893639185
33387,3.852249185438652
33388,3.872990080533312
33389,3.873028704609079
33390,3.87305237880233
33391,4.183919594743181
33392,4.183919595727152
33393,4.1839445137092
33394,4.2658647783300525
33395,4.322196097954603
33396,4.322196098626561
33397,4.293676000406235
33398,4.359258248762942
33399,4.312239960414982
33400,4.401267687591195
33401,4.38537746602024
33402,3.873031195279616
33403,4.312239957570346
33404,3.7501575439033146
33405,4.049937023755455
33406,3.8942680321093675
33407,3.9513451409828932
33408,3.908233560909485
33409,4.183944514830596
33410,4.322245931887222
33411,4.232110698967589
33412,5.259457624931149
33413,5.3905685649451165
33414,4.314523626997216
33415,3.8943054094668796
33416,5.164692831113676
33417,5.910165445588143
33418,7.174693758093441
33419,3.8842333301131218
33420,3.9229862009768213
33421,5.656655385696587
33422,5.1999974944218295
33423,5.571820380494984
33424,4.4012676914234365
33425,9.438668319041819
33426,3.9461375636320244
33427,3.923060957859992
33428,5.234821432848553
33429,4.230683404618174
33430,3.888013940495247
33431,3.8942680354635923
33432,6.487756005679584
33433,6.817556507689184
33434,4.562807538488904
33435,4.183919600200943
33436,4.4567180526925005
33437,4.217476873943881
33438,4.2705124800218925
33439,5.402355617903039
33440,5.371919495397248
33441,4.610781863867996
33442,5.597282090440707
33443,4.55065363799094
33444,4.72343249658383
33445,4.683278172818173
33446,4.256173512753545
33447,4.25038350357785
33448,4.270483825598445
33449,4.2704838258597215
33450,4.698920979696418
33451,4.687668879614016
33452,4.975253735657689
33453,5.562808245247282
33454,5.310128486310088
33455,5.371442324464657
33456,4.265213391106888
33457,4.272952879489072
33458,4.723457419894763
33459,4.276000286323824
33460,4.270483828266121
33461,4.080366806576742
33462,4.346451926994482
33463,3.919177780202718
33464,3.8676611820606364
33465,3.9730225255181537
33466,4.550678559417351
33467,4.250385999141071
33468,4.2031520298101555
33469,4.206389369814059
33470,4.582933273050846
33471,4.639239677596419
33472,4.6314961822430964
33473,4.631517366205048
33474,4.256210895524975
33475,4.094966177517029
33476,4.6012185835607715
33477,9.53474977395151
33478,5.74077244601698
33479,5.690436732187233
33480,4.567818216409565
33481,5.304895871413148
33482,4.6600233970539975
33483,4.338824150032891
33484,5.128504217624962
33485,5.157473828884475
33486,5.1419393241246665
33487,4.14072674961866
33488,4.193208438281076
33489,4.170988137038766
33490,4.090225827983264
33491,4.510887284198584
33492,5.566258133131124
33493,4.099244757425743
33494,4.644350707097038
33495,4.151019626649571
33496,4.671907304580214
33497,4.492522403574596
33498,4.090242029349534
33499,3.925615060760078
33500,3.907958827854748
33501,3.9080335816012384
33502,4.072345225512295
33503,4.099207385299815
33504,4.170913389656217
33505,4.168909745524135
33506,4.176630545568092
33507,4.1510196297763855
33508,4.069484938618797
33509,4.090225833613202
33510,4.0902420301114555
33511,4.455241513110206
33512,4.558732824572799
33513,4.579430943150002
33514,4.589440213649583
33515,4.614165170601443
33516,4.193284443909399
33517,4.6480187312262204
33518,4.170988142635587
33519,4.7796428798579
33520,4.45524151383981
33521,4.069460022082448
33522,4.046185899427408
33523,4.579530613885532
33524,4.6444715621320185
33525,4.589402840408726
33526,3.9079962069409033
33527,3.90799620701561
33528,4.046148523297216
33529,4.099207387599944
33530,4.087840373990879
33531,4.169003189746519
33532,4.176705301128464
33533,4.176742679061002
33534,4.151352393851169
33535,4.586791947548228
33536,4.429325013856157
33537,4.500548626678128
33538,4.603895576852112
33539,4.644350714704909
33540,4.6444466454500875
33541,4.090263216823283
33542,4.046185900176441
33543,4.170913391015997
33544,4.176705301285169
33545,4.558658071687263
33546,4.604668329750911
33547,4.381300338011961
33548,4.605104391973179
33549,4.454102246191848
33550,4.714629037775867
33551,4.806190541122021
33552,4.989164310896257
33553,4.100946589840826
33554,4.381487221308472
33555,4.346589552481069
33556,4.359857748234885
33557,4.6643901401925065
33558,4.714728705762194
33559,4.6696331420183945
33560,4.6306705892959314
33561,4.714653955495336
33562,4.380669838331406
33563,4.460373046938339
33564,4.397130533677447
33565,4.428000720248046
33566,4.388714827242179
33567,4.317105687429269
33568,4.669658057028064
33569,4.664390139514176
33570,4.317084505833921
33571,4.788038544619688
33572,5.098060472771916
33573,4.630695508498152
33574,4.31708201523565
33575,4.359886404765928
33576,4.100871837079634
33577,4.788075921059078
33578,4.317084506871902
33579,4.382010498168182
33580,4.454102248702947
33581,4.402218896229567
33582,4.283361387984506
33583,4.3261276906695505
33584,4.379473612971836
33585,4.788499520985858
33586,4.53891862537967
33587,4.394847995190326
33588,5.414760854098495
33589,4.35985775161376
33590,4.069273130046926
33591,4.975664506471629
33592,4.422299023506835
33593,4.511722734627713
33594,4.811523997111198
33595,5.242090782044086
33596,5.044685106439848
33597,4.723462856869636
33598,3.4806665138145956
33599,3.4806665162688475
33600,5.6369003168769
33601,4.516635805139718
33602,6.625191575794325
33603,5.560283637794643
33604,0.6285211571997343
33605,4.252881304669949
33606,3.382540929545361
33607,4.524021760700437
33608,18.73797645649578
33609,4.2959154681671565
33610,5.88500261582978
33611,5.3338605345464245
33612,4.911639510713195
33613,3.6057747651250907
33614,5.321176323483363
33615,6.322415616572072
33616,4.789648601338701
33617,4.670672291660424
33618,4.394928981094307
33619,3.9399080964201993
33620,4.550530661545606
33621,9.697131071511746
33622,4.437543168763595
33623,4.581388693433635
33624,4.99327641220806
33625,5.990499150299577
33626,15.045582358165186
33627,7.445926325261099
33628,4.867628272540904
33629,5.125832667257684
33630,5.125832667269982
33631,5.1258326672950725
33632,5.125832667319745
33633,5.125832667320206
33634,4.8676282725958915
33635,4.86762827336815
33636,4.867628273381537
33637,4.7827924495129865
33638,4.770493521975582
33639,5.381725206835661
33640,6.051610968673546
33641,6.051610970567499
33642,5.028358512853387
33643,4.913681517743341
33644,5.455834506102519
33645,5.04202606128243
33646,5.109791351835704
33647,6.095510245105047
33648,9.606498934237862
33649,5.847286070968075
33650,6.31162867095021
33651,6.392356078978844
33652,8.924167734988888
33653,5.937098434280826
33654,5.283033188922307
33655,5.4675960460035125
33656,12.234756697704043
33657,10.116016157188271
33658,11.66968592821034
33659,5.581179219936913
33660,3.752777263760852
33661,3.7527772638486385
33662,3.7527959523099175
33663,3.7501201657719925
33664,3.750194919418778
33665,3.8650871376945886
33666,3.8651058259569435
33667,3.8540122043081753
33668,3.8412465436225345
33669,3.841246543696567
33670,3.894305407961758
33671,3.884121196808447
33672,3.8841585736558386
33673,3.8842707044134004
33674,3.9513451396370782
33675,3.9229488216682173
33676,3.922986199015209
33677,3.923060952561987
33678,3.9307630633226176
33679,3.9307630636213076
33680,3.9461749367134487
33681,3.908211133594995
33682,3.908231068050596
33683,3.9283313902330703
33684,3.9283575537230906
33685,3.9283600455976004
33686,3.947266208637649
33687,3.9472662088988617
33688,3.964250753529153
33689,3.905410156904105
33690,3.8522242678564105
33691,3.852249185962354
33692,4.265864779824337
33693,4.322320684375582
33694,4.230685892094053
33695,4.230685892342844
33696,4.314427688954081
33697,4.314448873552159
33698,4.314448874038009
33699,4.314511163460727
33700,4.314511165890069
33701,4.314511167559185
33702,4.2321131898710105
33703,4.395044289638419
33704,4.359354179568685
33705,4.317013889093672
33706,4.312314712429606
33707,5.396636851668159
33708,3.750194920490784
33709,3.86740587236013
33710,3.89426803203581
33711,3.888013937340437
33712,3.884270705696399
33713,3.949485978130039
33714,3.930763064742452
33715,3.90737977549018
33716,3.9472786710172825
33717,4.2307319945118955
33718,4.293725835821059
33719,4.324458143142315
33720,4.307301780624767
33721,4.359354180141726
33722,4.359379097838202
33723,4.478504887998045
33724,8.652698855837365
33725,4.794954573481203
33726,4.562807535738466
33727,5.947581302224602
33728,4.312314714675034
33729,5.570120872637755
33730,3.9461375617603163
33731,3.923032299233225
33732,3.9473160474980404
33733,3.9473160476102582
33734,3.873033689225475
33735,9.310453951354479
33736,5.9185938274625975
33737,4.429969304091371
33738,4.230196266419774
33739,4.370644902353949
33740,3.92296751303609
33741,6.894060821893763
33742,4.351266380773834
33743,3.8842707083159995
33744,3.9250085344254564
33745,5.710286280136943
33746,5.4417235110646995
33747,5.441723511376817
33748,9.657692483587866
33749,5.619139453710824
33750,5.381050813666505
33751,5.825945718090418
33752,7.0372004396106504
33753,5.390531189670667
33754,5.441191994955284
33755,5.6970747735913045
33756,5.531786676164741
33757,5.853605611917239
33758,3.8842707085576156
33759,4.314523630625153
33760,5.460461929643045
33761,3.9183904468588278
33762,4.29555430156677
33763,4.206389363899553
33764,4.539914173023952
33765,5.985516347236231
33766,5.257651241779588
33767,5.239006691035828
33768,4.752343728055492
33769,5.662051562558505
33770,4.687671376658442
33771,4.582958190712347
33772,5.381576623477863
33773,4.185629781715699
33774,4.256210889085033
33775,4.260542877833139
33776,4.206345758243732
33777,4.206389364712378
33778,4.631496177526443
33779,4.746225307221461
33780,4.582908351360765
33781,4.080422869842277
33782,4.256173512392249
33783,4.25617351256665
33784,4.289418644401956
33785,4.631554733172685
33786,4.631666867343378
33787,5.40955105008735
33788,4.295554303781284
33789,4.080478935794505
33790,4.272878123097535
33791,4.723457418747294
33792,4.2760002869746385
33793,4.267123592670461
33794,8.376145165496121
33795,3.6634320023606866
33796,4.115522095567794
33797,3.9170806950962564
33798,4.3707021649419
33799,3.9991874306539996
33800,4.08044156276459
33801,4.265184736924124
33802,4.270509994234053
33803,4.289431112612332
33804,4.185604868962058
33805,4.550653643740811
33806,4.631592119751958
33807,4.723432501971398
33808,5.194597332938249
33809,7.0750531123861915
33810,4.610794328111493
33811,4.250383509874732
33812,4.688209296782057
33813,4.9711082543353955
33814,7.226244471418217
33815,4.336129674822982
33816,4.611777868920268
33817,4.5777128584026565
33818,5.888381927727119
33819,5.098921207131016
33820,4.577750236243162
33821,4.4556921619265735
33822,4.663390640342473
33823,5.181669644137968
33824,6.132564598037339
33825,4.297768915913556
33826,4.95417537334547
33827,4.170913381975242
33828,4.671907296005074
33829,4.644350704955772
33830,4.193208438280553
33831,4.193220899533985
33832,4.1510146427199714
33833,4.170838632483014
33834,4.2028256253202265
33835,4.069484938203527
33836,4.5893280834628305
33837,3.907996204952173
33838,3.9400649184865144
33839,4.072419979171663
33840,4.070026491930383
33841,4.046223274744777
33842,4.216665913299766
33843,4.14072675592149
33844,4.199344102600015
33845,4.176705298592275
33846,4.151038317589167
33847,4.193192247184331
33848,4.164332677580478
33849,4.164363824696995
33850,4.090225833613153
33851,4.09024203034875
33852,4.672006975483585
33853,4.588822326433756
33854,4.0877656181929485
33855,4.087802995352485
33856,4.069422645171056
33857,4.046148521333245
33858,4.087840371951217
33859,4.171511418860852
33860,3.927302769102997
33861,4.170876011997365
33862,4.069460022690992
33863,4.433497469975165
33864,5.552487758592267
33865,4.639938720137407
33866,4.092953291551613
33867,4.644446645274195
33868,4.427408095120825
33869,5.762777998716208
33870,3.9255776861747695
33871,3.9400649207491036
33872,4.254876379045105
33873,4.087802997541254
33874,4.168909747761544
33875,4.168974534144295
33876,4.1767426788866615
33877,4.151017139801814
33878,4.15109438512437
33879,4.193284446134896
33880,4.164335171394315
33881,4.589440218640467
33882,4.644350714717233
33883,4.588847244760056
33884,4.17670530086122
33885,4.199344104570483
33886,3.907996206988911
33887,4.60340685266847
33888,4.5389186222079285
33889,4.806190540537046
33890,4.806190538307953
33891,4.283324008346721
33892,4.346542207853586
33893,4.4085927571495995
33894,4.30762755102435
33895,4.605080714353705
33896,4.460373045960658
33897,4.283436139736174
33898,4.388717318139512
33899,4.37939013549951
33900,4.745081012279245
33901,4.484675360295846
33902,4.3807072145905614
33903,4.669633140371064
33904,4.605080715036381
33905,4.346542209096567
33906,4.925501980236181
33907,4.394866681868289
33908,4.8017624571668165
33909,4.381449844761584
33910,4.317082016010161
33911,4.749669678985341
33912,5.024404349143057
33913,4.380669838372025
33914,4.38070721529591
33915,4.55446145981089
33916,4.296327414527197
33917,4.669658057575683
33918,4.664327850764168
33919,4.664390139501745
33920,4.788499519585586
33921,4.775793022803409
33922,4.37942751356942
33923,4.788001165693995
33924,4.669633144475827
33925,4.6697328130028195
33926,4.669633140967014
33927,4.484675361863515
33928,4.346542210659474
33929,4.6643901406692025
33930,4.858511176723701
33931,4.402181519941411
33932,4.630670591146221
33933,4.8159363879493595
33934,4.686183693841382
33935,4.875209241867629
33936,4.66965805866307
33937,4.775805484116391
33938,4.37940882699928
33939,4.788524443217609
33940,7.145084679738961
33941,8.065868690841851
33942,3.432283457883733
33943,5.97221534507554
33944,4.700863869872467
33945,5.4162724102234625
33946,5.933097073613972
33947,5.5312314287109485
33948,5.531231431999895
33949,9.7676677050496
33950,4.49012656656244
33951,4.79892096730679
33952,3.394907636795463
33953,3.418659472090616
33954,5.918589597488092
33955,4.6570393516292885
33956,10.208989881575244
33957,4.261586633912354
33958,5.382577075391915
33959,4.6387374975439535
33960,5.258538758292482
33961,9.54657045094181
33962,4.7999726623015455
33963,6.685832138287295
33964,9.695785750892735
33965,5.12583266553805
33966,5.125832666085759
33967,5.125832667282441
33968,4.867628272545595
33969,4.8676282726326106
33970,4.867628272645082
33971,5.044927404728677
33972,4.8676282780528695
33973,5.125832666241783
33974,5.044927400998112
33975,5.641501138400295
33976,5.723393409801483
33977,5.303174408783354
33978,4.896152578563041
33979,5.183855242964199
33980,5.169714375874855
33981,5.489706067067256
33982,4.448202800058648
33983,4.991968811041986
33984,4.812027301661268
33985,4.5661549201831395
33986,9.997694488997585
33987,5.602418880754853
33988,4.9568927353829695
33989,6.069113333962395
33990,5.66436923889786
33991,5.847248879647741
33992,4.580143113245008
33993,7.298668369432004
33994,6.379967676071629
33995,7.053115677980193
33996,5.210457051343123
33997,5.0221690069901115
33998,6.270296876834334
33999,5.324867093825432
34000,5.242017457003858
34001,3.752889394256146
34002,3.752889394492504
34003,3.7501575427820097
34004,3.767339252156642
34005,3.767339252181473
34006,3.8674058713261763
34007,3.8412091668116277
34008,3.894305407787694
34009,3.8943054079993464
34010,4.013096245585909
34011,4.013096245698027
34012,3.884121196733758
34013,3.8841959503676478
34014,3.884233327677449
34015,3.884233327888141
34016,3.8842707043262874
34017,3.924971153700146
34018,3.925569186351472
34019,3.9229114448319082
34020,3.922967510553215
34021,3.9621986247058616
34022,3.9308378171307314
34023,3.9656801492643403
34024,3.9292922976341553
34025,3.9082061500679255
34026,3.908206150254823
34027,3.9082061504050634
34028,3.9082086416823403
34029,3.9082335597643194
34030,3.9472786697465203
34031,3.918392934098438
34032,3.9184215895632377
34033,3.8522118097740576
34034,3.873014998079834
34035,4.183919594892751
34036,4.183919595154638
34037,4.183944513149271
34038,4.265839862365904
34039,4.3217849564348345
34040,4.230685892654281
34041,4.3949944460121095
34042,4.478504887112999
34043,4.312227502446175
34044,4.385190577355354
34045,3.9306883107500687
34046,6.795163907174633
34047,5.844552595241201
34048,5.915895103856188
34049,3.750157543691526
34050,4.049937023592762
34051,3.9255691843705494
34052,3.9230609534833496
34053,3.9473422097355555
34054,3.905410158274727
34055,4.314427690523672
34056,4.314427690635292
34057,4.359279434543627
34058,4.359404016953791
34059,5.207003120859033
34060,5.368322527454803
34061,4.232110699867539
34062,3.9183966732843234
34063,3.8522118134574153
34064,4.183919597988895
34065,5.358282727343331
34066,5.779849476042939
34067,5.176594988840246
34068,6.487756003764149
34069,4.322196099418515
34070,4.3122399626388646
34071,4.230683403219707
34072,4.175051279737633
34073,11.5248327250415
34074,3.9283575574104788
34075,3.8412091705289675
34076,5.300774454683793
34077,5.531784183916168
34078,3.9228740738232952
34079,4.418156014320408
34080,5.695175440727774
34081,7.727387377130252
34082,7.34651422603171
34083,4.626449896226598
34084,6.56889820213373
34085,5.884810991199398
34086,5.824229309235354
34087,5.79309487026362
34088,4.641414497917127
34089,4.2728407458828155
34090,4.185629781691629
34091,4.639239674688787
34092,4.275888153739644
34093,4.5385354702410705
34094,4.687671377576633
34095,4.289404939403467
34096,4.806905557446533
34097,10.970767822478523
34098,4.256173512416493
34099,8.054901076355527
34100,4.267011460401741
34101,4.270483825698402
34102,4.270512481175021
34103,5.249679099395314
34104,5.572887668348401
34105,5.417501724418346
34106,4.295554304556048
34107,7.952204601110951
34108,3.6633385604011433
34109,4.060306100915605
34110,4.294981200485197
34111,4.631496179288497
34112,4.639289509473305
34113,4.5506785604693505
34114,4.289402452350966
34115,4.250381017293372
34116,12.830413893687126
34117,5.257587712174022
34118,4.928941403533166
34119,5.59670185774373
34120,5.141951786518051
34121,5.0519304781438015
34122,4.33614836350644
34123,4.885775809025431
34124,4.611815037949806
34125,5.683053058044092
34126,4.046185892497992
34127,4.171511415562285
34128,4.090244516526078
34129,4.644446636524304
34130,4.49247255985033
34131,4.579409754950122
34132,4.151066968649966
34133,4.5587701979857735
34134,5.573624935630028
34135,4.069460019186549
34136,4.4278977126112435
34137,4.151064480579795
34138,4.648006270988752
34139,4.151014644776328
34140,4.072345225512507
34141,4.087728241245277
34142,4.168909745449955
34143,4.1992693480815175
34144,4.183320414832599
34145,4.150997203145888
34146,4.151014645513517
34147,4.193208443844915
34148,4.090263217388359
34149,4.455216594953731
34150,4.492522400462444
34151,4.587203083192372
34152,4.427408096517076
34153,4.579409759560314
34154,4.644371889365952
34155,4.170988142454042
34156,4.099244762277961
34157,4.199381479360988
34158,4.407351289174373
34159,4.427897715498992
34160,3.9079588295095764
34161,4.579430945643183
34162,4.644350714704804
34163,3.9255216209017467
34164,4.05895156074475
34165,4.046148523334467
34166,4.099207387561972
34167,4.087840373965248
34168,4.170950767856633
34169,4.168909747674334
34170,4.176630548104767
34171,4.183320418078685
34172,4.151014647975463
34173,4.151352393702259
34174,4.06942264884137
34175,4.090225835775869
34176,4.461922797276869
34177,4.510862379714156
34178,4.586804405131316
34179,4.588822329892142
34180,4.588897080984744
34181,4.072382604398251
34182,4.069484940968445
34183,4.588897083009619
34184,4.119034159808308
34185,4.17095076801846
34186,4.37947360977785
34187,4.346519781654319
34188,4.408592757418064
34189,4.31708201397945
34190,4.6643901374974375
34191,4.788524439323342
34192,4.346539716641608
34193,4.317082013576816
34194,4.714629038494364
34195,4.3806698376731825
34196,4.806214227054419
34197,4.398348206493367
34198,4.714604123910371
34199,4.398385583736715
34200,4.388717318939165
34201,4.118378562473883
34202,4.132977927618243
34203,4.282490139814583
34204,4.283324009919561
34205,4.402293650320954
34206,4.346589553237263
34207,4.317082017845682
34208,4.669658057363608
34209,4.858498718670239
34210,4.686146317571187
34211,4.630670589461454
34212,4.604668335135981
34213,4.630645673561036
34214,4.283473518382229
34215,4.100853149175894
34216,4.40225627274053
34217,4.317084507020731
34218,4.604705708642513
34219,4.388731024678077
34220,4.788051001115242
34221,4.379473612271352
34222,4.380669839613441
34223,6.283859453352731
34224,6.509556159800165
34225,8.091128446413663
34226,4.805953878778217
34227,4.792075657700008
34228,5.044685105842043
34229,5.715595482087174
34230,5.1580079490189865
34231,5.427368811389205
34232,3.7845227493728055
34233,4.574552100002307
34234,7.878765491697667
34235,9.76766770638253
34236,4.479521927006433
34237,3.5063779555803807
34238,7.161001317250152
34239,1.2785459855444654
34240,4.295915467470288
34241,4.420714132322617
34242,5.540850872821683
34243,5.235462693690467
34244,4.925030058282232
34245,4.462174298252501
34246,5.010727117393524
34247,4.773265054521017
34248,5.9043830450681885
34249,4.702940911270038
34250,9.546570450991748
34251,9.256350828442898
34252,4.914893263866725
34253,6.685832140637546
34254,5.990499151759382
34255,7.445926328224608
34256,15.045582357554823
34257,5.7904333096509175
34258,4.692049861965347
34259,5.125832665451536
34260,5.125832666037096
34261,5.125832666634578
34262,5.04492740538915
34263,5.125832665501319
34264,4.887941303755193
34265,5.641501139235016
34266,7.77735604086682
34267,6.126672759853831
34268,4.686094086468653
34269,5.510843628718938
34270,5.489706069136536
34271,4.532565994429241
34272,6.96936058255605
34273,5.8266630771197665
34274,5.247310597563956
34275,5.318351079014096
34276,5.467614632992065
34277,3.752795952247527
34278,3.752852017495407
34279,3.750157542582689
34280,3.76733925214462
34281,4.049937022397486
34282,3.8943054080487083
34283,3.922816806653881
34284,3.884195950716669
34285,3.8842333273036065
34286,3.92504590749619
34287,3.922967510079778
34288,3.9229675103038377
34289,3.9229861990144363
34290,3.923060953359272
34291,3.9230609536835788
34292,3.9621986242442953
34293,3.93072568678497
34294,3.9082335604247556
34295,3.9283600454859298
34296,3.9073797745693257
34297,3.9472500120512573
34298,3.947342208626905
34299,3.9183904423722598
34300,3.9183929337742325
34301,3.8522242677431335
34302,3.873052382477914
34303,3.873052383300268
34304,4.183944513061099
34305,4.2658149477230465
34306,4.321809873295431
34307,4.314425198249172
34308,4.395019365687616
34309,4.359354180516525
34310,4.329072705962594
34311,4.256923121604374
34312,4.312239959181572
34313,3.7501575438666106
34314,3.841283921603827
34315,3.9228740696660416
34316,3.9307256876447294
34317,3.9642507548500405
34318,4.314427690647439
34319,4.2569767004839445
34320,9.31045395206292
34321,5.70533082907904
34322,5.76471436107704
34323,5.441213175787734
34324,5.013372571131691
34325,8.547213274912925
34326,5.929910580214343
34327,3.9229675129020665
34328,3.923042266486878
34329,5.318604316503019
34330,5.071150476102161
34331,3.9656801517663443
34332,5.795136604388553
34333,3.894305410626861
34334,5.673630626172634
34335,7.158999417976313
34336,3.92277943256854
34337,5.401127784534536
34338,7.3465142245258175
34339,6.571342323435602
34340,4.256976699082185
34341,3.8730336899990383
34342,4.410648733942664
34343,4.314425201247778
34344,5.667263622037718
34345,5.454673569883714
34346,5.531784183952013
34347,5.2070031241492805
34348,5.588321102291131
34349,5.779749806612626
34350,5.297050028170639
34351,5.6111079203853915
34352,4.21591768445741
34353,4.21755162795013
34354,4.6264498966675625
34355,5.6055440938571826
34356,4.631579654848258
34357,4.346451923895143
34358,4.582883434738641
34359,4.185567490019664
34360,4.631641945201151
34361,5.0937330799347995
34362,4.708460206079728
34363,4.0949661697767965
34364,4.185629781747798
34365,4.7621155283503
34366,4.746050877727831
34367,5.550211487678702
34368,5.494848866822624
34369,5.6241031229382346
34370,4.213169312670507
34371,5.59731946728569
34372,4.275888154905305
34373,4.077784461750525
34374,4.746212847677252
34375,6.124518811860417
34376,4.63926458852438
34377,4.4747354420212
34378,4.1155220955678296
34379,4.1155407838290206
34380,3.9171928267496416
34381,4.299073207839092
34382,4.550678560476221
34383,4.631493688110175
34384,4.260545373983079
34385,4.272990258103496
34386,4.27953062087126
34387,4.74622531375977
34388,4.687767315593565
34389,5.118214809763768
34390,5.953388158357496
34391,7.226227028447932
34392,4.72043605399315
34393,5.064269052733059
34394,4.688209299627519
34395,5.4393292250285015
34396,4.688209300310214
34397,7.234643396307462
34398,5.141939323463906
34399,4.455654785113853
34400,4.646491240556515
34401,5.4223439315781325
34402,4.492497473809231
34403,4.1689745266009695
34404,4.1931947335559405
34405,4.099244757425702
34406,4.170913384198846
34407,4.427897709279665
34408,3.9255216167738824
34409,4.058951557694109
34410,4.090225832886391
34411,4.536144635912114
34412,3.9254655534671206
34413,3.925577683750239
34414,3.9080335814392884
34415,3.9080335816262943
34416,4.072419979084136
34417,4.072419979332907
34418,4.0461485210844375
34419,4.046185897858953
34420,4.099244762098441
34421,4.168816303840434
34422,4.193208443870514
34423,4.151352392286232
34424,4.069422647874946
34425,4.069435103127855
34426,4.579407267298806
34427,4.1766305460787985
34428,4.0992447622845605
34429,4.151019629862202
34430,4.587178168959224
34431,4.614165170314363
34432,5.676338865491459
34433,4.099244762754768
34434,4.427470380674045
34435,4.0902258347082405
34436,3.9255029317517596
34437,4.169003190639518
34438,4.058951560607375
34439,4.169003190867413
34440,4.151066975416462
34441,4.5894402171211
34442,4.67198206012532
34443,4.672019435167559
34444,4.64805612188876
34445,4.644348215940323
34446,4.64434821594061
34447,4.695828598745499
34448,4.4334974720707745
34449,3.925577686048978
34450,4.072419981395308
34451,4.1185280681005265
34452,4.3814872204471325
34453,4.359857747734694
34454,4.78810083875453
34455,4.616000709427277
34456,4.615998217352596
34457,4.100946589009105
34458,4.346514798102436
34459,4.394904058904389
34460,4.92550197564168
34461,4.9075637834913755
34462,4.13297792652803
34463,4.388807022702908
34464,4.6643901381631245
34465,4.788100836035052
34466,4.2833240090228095
34467,4.282378008377551
34468,4.379408824365653
34469,4.3076275527289685
34470,4.317068308779262
34471,4.100909213055806
34472,4.379473610628313
34473,4.3426574878497775
34474,4.538918623974959
34475,4.296302497828841
34476,4.296302498189779
34477,4.788524440681977
34478,4.907638541217681
34479,4.7146290383897576
34480,4.932391839658997
34481,4.664306662652392
34482,4.283473517425729
34483,4.666202817328983
34484,4.34651729199195
34485,4.7262573418348675
34486,4.726269161420418
34487,4.605080716529939
34488,4.346514801232507
34489,4.388807025696255
34490,6.091436430468905
34491,6.091436425460143
34492,5.037094595524326
34493,4.693273363405957
34494,7.401697527881921
34495,5.980357932197544
34496,5.980357932159548
34497,5.242090782654873
34498,3.731291131802835
